ID_Transactions;Date mutation;Valeur fonciere;ID_Bien;ID_Emplacement
30660;43857;291000;30660;30660
30661;43868;224941,7;30661;30661
30662;43860;1201150;30662;30662
30663;43878;494000;30663;30663
30664;43861;94000;30664;30664
30665;43875;386400;30665;30665
30666;43868;326925;30666;30666
30667;43861;373000;30667;30667
30668;43872;439000;30668;30668
30669;43878;263200;30669;30669
30670;43864;252200;30670;30670
30671;43860;493170;30671;30671
30672;43874;537000;30672;30672
30673;43875;418500;30673;30673
30674;43853;484645;30674;30674
30675;43860;2634000;30675;30675
30676;43858;288384;30676;30676
30677;43857;301350;30677;30677
30678;43882;346540;30678;30678
30679;43853;507500;30679;30679
30680;43867;1160000;30680;30680
30681;43860;208000;30681;30681
30682;43873;280944;30682;30682
30683;43879;477000;30683;30683
30684;43860;642000;30684;30684
30685;43861;435450;30685;30685
30686;43874;425000;30686;30686
30687;43857;206400;30687;30687
30688;43861;495000;30688;30688
30689;43872;723000;30689;30689
30690;43864;565000;30690;30690
30691;43880;495500;30691;30691
30692;43873;135238;30692;30692
30693;43868;541900;30693;30693
30694;43881;299000;30694;30694
30695;43876;181000;30695;30695
30696;43872;457710;30696;30696
30697;43882;228000;30697;30697
30698;43868;675000;30698;30698
30699;43868;813000;30699;30699
30700;43874;261100;30700;30700
30701;43871;300600;30701;30701
30702;43888;262000;30702;30702
30703;43889;847500;30703;30703
30704;43873;711550;30704;30704
30705;43879;233200;30705;30705
30706;43860;270000;30706;30706
30707;43880;452000;30707;30707
30708;43889;428300;30708;30708
30709;43881;195500;30709;30709
30710;43868;199100;30710;30710
30711;43871;525000;30711;30711
30712;43878;393000;30712;30712
30713;43892;883450;30713;30713
30714;43889;2686000;30714;30714
30715;43873;651500;30715;30715
30716;43885;915000;30716;30716
30717;43882;606500;30717;30717
30718;43875;609600;30718;30718
30719;43894;729820;30719;30719
30720;43888;362620;30720;30720
30721;43872;985000;30721;30721
30722;43874;576000;30722;30722
30723;43873;204000;30723;30723
30724;43895;310500;30724;30724
30725;43880;1014800;30725;30725
30726;43882;275250;30726;30726
30727;43867;385000;30727;30727
30728;43886;239968;30728;30728
30729;43874;265650;30729;30729
30730;43889;544000;30730;30730
30731;43887;520000;30731;30731
30732;43887;663000;30732;30732
30733;43873;217750;30733;30733
30734;43886;97000;30734;30734
30735;43875;307700;30735;30735
30736;43887;1739600;30736;30736
30737;43886;207000;30737;30737
30738;43896;388000;30738;30738
30739;43895;860400;30739;30739
30740;43903;124000;30740;30740
30741;43873;863400;30741;30741
30742;43896;341570;30742;30742
30743;43888;588450;30743;30743
30744;43896;436044;30744;30744
30745;43839;370000;30745;30745
30746;43899;244400;30746;30746
30747;43893;196000;30747;30747
30748;43887;70000;30748;30748
30749;43906;923350;30749;30749
30750;43902;619000;30750;30750
30751;43897;311480;30751;30751
30752;43888;339100;30752;30752
30753;43887;278900;30753;30753
30754;43901;128040;30754;30754
30755;43880;315904;30755;30755
30756;43887;738200;30756;30756
30757;43896;128000;30757;30757
30758;43895;127000;30758;30758
30759;43895;245000;30759;30759
30760;43875;135000;30760;30760
30761;43900;348000;30761;30761
30762;43896;422000;30762;30762
30763;43901;485000;30763;30763
30764;43900;840000;30764;30764
30765;43894;201660;30765;30765
30766;43889;616869;30766;30766
30767;43893;48000;30767;30767
30768;43888;524700;30768;30768
30769;43903;377250;30769;30769
30770;43906;333000;30770;30770
30771;43896;359000;30771;30771
30772;43893;147500;30772;30772
30773;43896;284555;30773;30773
30774;43901;165000;30774;30774
30775;43899;785300;30775;30775
30776;43894;258000;30776;30776
30777;43893;286000;30777;30777
30778;43896;1335000;30778;30778
30779;43889;675000;30779;30779
30780;43903;454800;30780;30780
30781;43902;706000;30781;30781
30782;43895;639700;30782;30782
30783;43893;282000;30783;30783
30784;43903;895000;30784;30784
30785;43899;406350;30785;30785
30786;43889;482500;30786;30786
30787;43895;180000;30787;30787
30788;43906;138000;30788;30788
30789;43902;163000;30789;30789
30790;43910;138000;30790;30790
30791;43896;543225;30791;30791
30792;43910;2205882,2;30792;30792
30793;43902;540000;30793;30793
30794;43917;337600;30794;30794
30795;43900;224000;30795;30795
30796;43917;179000;30796;30796
30797;43896;275650;30797;30797
30798;43914;752700;30798;30798
30799;43897;110650;30799;30799
30800;43892;1315000;30800;30800
30801;43916;381000;30801;30801
30802;43893;902500;30802;30802
30803;43903;185000;30803;30803
30804;43899;1350000;30804;30804
30805;43906;805000;30805;30805
30806;43915;237250;30806;30806
30807;43909;455000;30807;30807
30808;43915;890000;30808;30808
30809;43910;372000;30809;30809
30810;43900;94750;30810;30810
30811;43903;1040000;30811;30811
30812;43896;708480;30812;30812
30813;43899;755000;30813;30813
30814;43915;622500;30814;30814
30815;43927;914000;30815;30815
30816;43922;59000;30816;30816
30817;43917;689000;30817;30817
30818;43906;272000;30818;30818
30819;43910;110000;30819;30819
30820;43900;810000;30820;30820
30821;43896;549000;30821;30821
30822;43908;198000;30822;30822
30823;43910;365000;30823;30823
30824;43920;405000;30824;30824
30825;43902;770000;30825;30825
30826;43931;428000;30826;30826
30827;43910;1310500;30827;30827
30828;43937;826000;30828;30828
30829;43935;430000;30829;30829
30830;43917;296300;30830;30830
30831;43931;601500;30831;30831
30832;43910;214000;30832;30832
30833;43936;1250000;30833;30833
30834;43931;420507;30834;30834
30835;43941;790000;30835;30835
30836;43936;109470;30836;30836
30837;43937;179900;30837;30837
30838;43917;334850;30838;30838
30839;43894;490000;30839;30839
30840;43937;317500;30840;30840
30841;43937;380450;30841;30841
30842;43927;510000;30842;30842
30843;43929;164000;30843;30843
30844;43921;103333,33;30844;30844
30845;43921;413333,34;30845;30845
30846;43938;720500;30846;30846
30847;43942;264000;30847;30847
30848;43916;1045000;30848;30848
30849;43924;566700;30849;30849
30850;43942;513497;30850;30850
30851;43938;326500;30851;30851
30852;43951;428400;30852;30852
30853;43928;195760;30853;30853
30854;43843;158000;30854;30854
30855;43943;418450;30855;30855
30856;43941;604250;30856;30856
30857;43950;105000;30857;30857
30858;43906;373400;30858;30858
30859;43955;640000;30859;30859
30860;43945;373800;30860;30860
30861;43945;362946;30861;30861
30862;43949;1439000;30862;30862
30863;43892;110000;30863;30863
30864;43949;708000;30864;30864
30865;43950;89000;30865;30865
30866;43950;816000;30866;30866
30867;43937;93000;30867;30867
30868;43948;503000;30868;30868
30869;43951;670000;30869;30869
30870;43957;364385;30870;30870
30871;43936;269064;30871;30871
30872;43936;294000;30872;30872
30873;43938;311000;30873;30873
30874;43943;371500;30874;30874
30875;43945;285000;30875;30875
30876;43963;460145;30876;30876
30877;43956;738715;30877;30877
30878;43942;148000;30878;30878
30879;43958;210260;30879;30879
30880;43951;369220;30880;30880
30881;43958;336000;30881;30881
30882;43957;189000;30882;30882
30883;43956;800000;30883;30883
30884;43969;199500;30884;30884
30885;43969;475000;30885;30885
30886;43966;426000;30886;30886
30887;43964;246000;30887;30887
30888;43951;226100;30888;30888
30889;43969;318000;30889;30889
30890;43966;199000;30890;30890
30891;43964;495360;30891;30891
30892;43964;634000;30892;30892
30893;43966;234150;30893;30893
30894;43951;233500;30894;30894
30895;43965;654000;30895;30895
30896;43966;147475;30896;30896
30897;43951;735000;30897;30897
30898;43970;550700;30898;30898
30899;43969;227000;30899;30899
30900;43966;696000;30900;30900
30901;43969;632000;30901;30901
30902;43976;690000;30902;30902
30903;43964;375000;30903;30903
30904;43960;88000;30904;30904
30905;43977;636250;30905;30905
30906;43971;186000;30906;30906
30907;43970;229000;30907;30907
30908;43969;918900;30908;30908
30909;43971;230000;30909;30909
30910;43965;621000;30910;30910
30911;43973;308850;30911;30911
30912;43971;456000;30912;30912
30913;43977;411000;30913;30913
30914;43958;115000;30914;30914
30915;43977;595000;30915;30915
30916;43969;515000;30916;30916
30917;43971;374000;30917;30917
30918;43980;724150;30918;30918
30919;43980;545000;30919;30919
30920;43958;255740;30920;30920
30921;43980;1036000;30921;30921
30922;43957;251000;30922;30922
30923;43973;423000;30923;30923
30924;43970;563000;30924;30924
30925;43978;447355;30925;30925
30926;43966;103500;30926;30926
30927;43965;355000;30927;30927
30928;43966;1210000;30928;30928
30929;43971;403000;30929;30929
30930;43970;352500;30930;30930
30931;43965;1030400;30931;30931
30932;43956;475650;30932;30932
30933;43966;839900;30933;30933
30934;43964;955000;30934;30934
30935;43965;539000;30935;30935
30936;43980;293000;30936;30936
30937;43980;450000;30937;30937
30938;43979;209800;30938;30938
30939;43978;183000;30939;30939
30940;43979;70000;30940;30940
30941;43887;412000;30941;30941
30942;43980;685000;30942;30942
30943;43958;321300;30943;30943
30944;43978;383820;30944;30944
30945;43985;433300;30945;30945
30946;43971;442550;30946;30946
30947;43963;225000;30947;30947
30948;43857;561000;30948;30948
30949;43980;462700;30949;30949
30950;43976;990000;30950;30950
30951;43965;579000;30951;30951
30952;43983;662000;30952;30952
30953;43969;383337;30953;30953
30954;43984;647450;30954;30954
30955;43990;621475;30955;30955
30956;43966;650000;30956;30956
30957;43987;230650;30957;30957
30958;43973;840500;30958;30958
30959;43984;134000;30959;30959
30960;43964;404000;30960;30960
30961;43970;420238;30961;30961
30962;43973;760180;30962;30962
30963;43987;331000;30963;30963
30964;43987;478900;30964;30964
30965;43970;244900;30965;30965
30966;43973;200200;30966;30966
30967;43976;945000;30967;30967
30968;43979;474000;30968;30968
30969;43976;445450;30969;30969
30970;43969;147000;30970;30970
30971;43969;771600;30971;30971
30972;43969;379020;30972;30972
30973;43965;45000;30973;30973
30974;43969;470000;30974;30974
30975;43973;169000;30975;30975
30976;43985;140000;30976;30976
30977;43977;359450;30977;30977
30978;43984;488115;30978;30978
30979;43991;333200;30979;30979
30980;43965;329000;30980;30980
30981;43985;165000;30981;30981
30982;43971;335000;30982;30982
30983;43980;365000;30983;30983
30984;43985;303000;30984;30984
30985;43971;266500;30985;30985
30986;43966;524100;30986;30986
30987;43980;250000;30987;30987
30988;43987;259500;30988;30988
30989;43976;338235;30989;30989
30990;43963;395000;30990;30990
30991;43966;178000;30991;30991
30992;43992;397750;30992;30992
30993;43976;409500;30993;30993
30994;43971;341750;30994;30994
30995;43980;379000;30995;30995
30996;43984;855000;30996;30996
30997;43973;417000;30997;30997
30998;43992;420000;30998;30998
30999;43983;1289100;30999;30999
31000;43980;260000;31000;31000
31001;43971;465000;31001;31001
31002;43994;601000;31002;31002
31003;43993;392142;31003;31003
31004;43971;187000;31004;31004
31005;43979;721154;31005;31005
31006;43994;150000;31006;31006
31007;43971;2000000;31007;31007
31008;43969;940500;31008;31008
31009;43994;362000;31009;31009
31010;43984;356000;31010;31010
31011;43986;200000;31011;31011
31012;43993;460653;31012;31012
31013;43992;548000;31013;31013
31014;43987;269000;31014;31014
31015;43987;1000000;31015;31015
31016;43980;122100;31016;31016
31017;43985;220370;31017;31017
31018;43977;584900;31018;31018
31019;43914;665000;31019;31019
31020;43942;634500;31020;31020
31021;43945;337000;31021;31021
31022;43948;361650;31022;31022
31023;43994;160000;31023;31023
31024;43983;389650;31024;31024
31025;43990;29700;31025;31025
31026;43984;217700;31026;31026
31027;43973;197000;31027;31027
31028;43971;579060;31028;31028
31029;43994;510000;31029;31029
31030;43987;498000;31030;31030
31031;43978;436210;31031;31031
31032;43971;930000;31032;31032
31033;43997;400000;31033;31033
31034;43987;605000;31034;31034
31035;43992;275000;31035;31035
31036;43977;762000;31036;31036
31037;43987;986000;31037;31037
31038;43984;187000;31038;31038
31039;43986;603113;31039;31039
31040;44000;869820;31040;31040
31041;43973;997000;31041;31041
31042;43978;880000;31042;31042
31043;43984;440000;31043;31043
31044;43998;120000;31044;31044
31045;43979;538500;31045;31045
31046;43985;198600;31046;31046
31047;43991;160000;31047;31047
31048;43973;619255;31048;31048
31049;44001;125000;31049;31049
31050;43999;140975;31050;31050
31051;43951;493000;31051;31051
31052;43994;950000;31052;31052
31053;43979;369000;31053;31053
31054;43998;421000;31054;31054
31055;43980;285000;31055;31055
31056;43997;350000;31056;31056
31057;44004;140000;31057;31057
31058;43976;605000;31058;31058
31059;43997;299000;31059;31059
31060;43984;318250;31060;31060
31061;43984;492700;31061;31061
31062;43992;948320;31062;31062
31063;43978;1087500;31063;31063
31064;43980;450000;31064;31064
31065;43980;491000;31065;31065
31066;43971;596000;31066;31066
31067;43977;277000;31067;31067
31068;43977;321000;31068;31068
31069;43979;192000;31069;31069
31070;43977;157500;31070;31070
31071;43980;295000;31071;31071
31072;44000;121030;31072;31072
31073;43997;585000;31073;31073
31074;43986;600000;31074;31074
31075;43980;630000;31075;31075
31076;43984;598520;31076;31076
31077;43999;555000;31077;31077
31078;43993;245960;31078;31078
31079;43997;444000;31079;31079
31080;43995;100000;31080;31080
31081;43998;170000;31081;31081
31082;43984;342000;31082;31082
31083;43980;507000;31083;31083
31084;43987;463000;31084;31084
31085;43985;347100;31085;31085
31086;43976;171763,6;31086;31086
31087;43980;249000;31087;31087
31088;43994;296000;31088;31088
31089;43987;130000;31089;31089
31090;43993;350960;31090;31090
31091;43986;215000;31091;31091
31092;43992;453300;31092;31092
31093;43987;607000;31093;31093
31094;43994;260000;31094;31094
31095;43991;445000;31095;31095
31096;43987;300000;31096;31096
31097;44008;232800;31097;31097
31098;43997;571400;31098;31098
31099;44012;214000;31099;31099
31100;44008;877470;31100;31100
31101;44012;526660;31101;31101
31102;43986;448000;31102;31102
31103;44006;277000;31103;31103
31104;43999;620000;31104;31104
31105;43993;730000;31105;31105
31106;43992;750000;31106;31106
31107;43997;197000;31107;31107
31108;44000;346000;31108;31108
31109;43994;389000;31109;31109
31110;43992;454000;31110;31110
31111;44005;597000;31111;31111
31112;44001;180000;31112;31112
31113;44007;338000;31113;31113
31114;43992;389500;31114;31114
31115;44008;680000;31115;31115
31116;44008;358500;31116;31116
31117;43998;636723;31117;31117
31118;44012;412846;31118;31118
31119;44007;278000;31119;31119
31120;43994;522650;31120;31120
31121;43991;965000;31121;31121
31122;43994;340000;31122;31122
31123;43997;550000;31123;31123
31124;43994;267000;31124;31124
31125;43994;370000;31125;31125
31126;44000;180500;31126;31126
31127;44000;125000;31127;31127
31128;44007;466000;31128;31128
31129;44007;528000;31129;31129
31130;44011;475250;31130;31130
31131;44004;324245;31131;31131
31132;44005;630000;31132;31132
31133;44001;281000;31133;31133
31134;43991;115000;31134;31134
31135;44001;1230000;31135;31135
31136;44011;441000;31136;31136
31137;43997;525000;31137;31137
31138;43993;153100;31138;31138
31139;44001;892500;31139;31139
31140;44012;706720;31140;31140
31141;43993;884000;31141;31141
31142;44012;80000;31142;31142
31143;44012;305000;31143;31143
31144;43999;122000;31144;31144
31145;44007;350000;31145;31145
31146;44012;352400;31146;31146
31147;44001;840000;31147;31147
31148;43985;185000;31148;31148
31149;44012;560114;31149;31149
31150;44012;480000;31150;31150
31151;44011;460000;31151;31151
31152;43993;292500;31152;31152
31153;44008;147619;31153;31153
31154;44008;169475;31154;31154
31155;44007;359000;31155;31155
31156;44006;257000;31156;31156
31157;44008;595000;31157;31157
31158;44000;100000;31158;31158
31159;44000;288000;31159;31159
31160;44012;3142400;31160;31160
31161;43999;202500;31161;31161
31162;44011;246000;31162;31162
31163;44000;615000;31163;31163
31164;44006;330000;31164;31164
31165;44006;60000;31165;31165
31166;43991;154000;31166;31166
31167;43992;372000;31167;31167
31168;44006;1185000;31168;31168
31169;44011;237000;31169;31169
31170;44012;330000;31170;31170
31171;43997;430000;31171;31171
31172;44006;435000;31172;31172
31173;44012;620000;31173;31173
31174;44006;1000000;31174;31174
31175;44011;199230;31175;31175
31176;43997;786300;31176;31176
31177;44012;561000;31177;31177
31178;44008;416000;31178;31178
31179;44012;618450;31179;31179
31180;44008;220000;31180;31180
31181;44012;527450;31181;31181
31182;44012;940000;31182;31182
31183;44000;225000;31183;31183
31184;44011;415980;31184;31184
31185;44011;306707;31185;31185
31186;44012;210000;31186;31186
31187;44011;820000;31187;31187
31188;44012;420000;31188;31188
31189;44011;210000;31189;31189
31190;44012;275500;31190;31190
31191;44007;960000;31191;31191
31192;44012;223000;31192;31192
31193;44005;777000;31193;31193
31194;43945;300000;31194;31194
31195;43838;327500;31195;31195
31196;43844;210000;31196;31196
31197;43847;755000;31197;31197
31198;43840;245000;31198;31198
31199;43843;959400;31199;31199
31200;43846;444000;31200;31200
31201;43840;935000;31201;31201
31202;43840;223900;31202;31202
31203;43837;324000;31203;31203
31204;43851;575000;31204;31204
31205;43840;369000;31205;31205
31206;43844;202100;31206;31206
31207;43836;471000;31207;31207
31208;43852;215900;31208;31208
31209;43847;372500;31209;31209
31210;43847;274300;31210;31210
31211;43843;642000;31211;31211
31212;43851;388000;31212;31212
31213;43857;173000;31213;31213
31214;43860;338000;31214;31214
31215;43854;417100;31215;31215
31216;43844;128000;31216;31216
31217;43866;815000;31217;31217
31218;43861;110000;31218;31218
31219;43854;456000;31219;31219
31220;43845;237000;31220;31220
31221;43865;252000;31221;31221
31222;43858;302000;31222;31222
31223;43861;470450;31223;31223
31224;43844;122000;31224;31224
31225;43852;318000;31225;31225
31226;43847;376250;31226;31226
31227;43865;254370;31227;31227
31228;43853;340700;31228;31228
31229;43851;492500;31229;31229
31230;43866;323000;31230;31230
31231;43852;260150;31231;31231
31232;43867;647000;31232;31232
31233;43866;203000;31233;31233
31234;43867;499000;31234;31234
31235;43864;284450;31235;31235
31236;43866;385000;31236;31236
31237;43873;268000;31237;31237
31238;43867;214000;31238;31238
31239;43853;964725;31239;31239
31240;43873;308200;31240;31240
31241;43860;525500;31241;31241
31242;43854;170000;31242;31242
31243;43865;277000;31243;31243
31244;43867;328000;31244;31244
31245;43879;347000;31245;31245
31246;43868;812200;31246;31246
31247;43875;490000;31247;31247
31248;43871;220000;31248;31248
31249;43867;341000;31249;31249
31250;43887;195000;31250;31250
31251;43885;774000;31251;31251
31252;43873;362540;31252;31252
31253;43874;190000;31253;31253
31254;43874;205000;31254;31254
31255;43889;595000;31255;31255
31256;43873;179000;31256;31256
31257;43881;351005;31257;31257
31258;43887;345000;31258;31258
31259;43867;105000;31259;31259
31260;43866;275000;31260;31260
31261;43875;126000;31261;31261
31262;43889;531700;31262;31262
31263;43888;79000;31263;31263
31264;43873;135000;31264;31264
31265;43879;193000;31265;31265
31266;43888;278000;31266;31266
31267;43874;283200;31267;31267
31268;43886;351000;31268;31268
31269;43882;155000;31269;31269
31270;43885;196000;31270;31270
31271;43887;662000;31271;31271
31272;43886;316000;31272;31272
31273;43902;380000;31273;31273
31274;43895;310000;31274;31274
31275;43896;710000;31275;31275
31276;43901;317333;31276;31276
31277;43921;266000;31277;31277
31278;43906;333500;31278;31278
31279;43915;820000;31279;31279
31280;43917;467885;31280;31280
31281;43910;488000;31281;31281
31282;43938;344800;31282;31282
31283;43930;937000;31283;31283
31284;43938;508000;31284;31284
31285;43909;330000;31285;31285
31286;43917;557850;31286;31286
31287;43924;548420;31287;31287
31288;43917;255000;31288;31288
31289;43917;300000;31289;31289
31290;43937;582000;31290;31290
31291;43943;677000;31291;31291
31292;43938;360000;31292;31292
31293;43944;265000;31293;31293
31294;43916;498000;31294;31294
31295;43951;970000;31295;31295
31296;43941;590000;31296;31296
31297;43948;475000;31297;31297
31298;43949;991000;31298;31298
31299;43943;440000;31299;31299
31300;43942;445000;31300;31300
31301;43965;515000;31301;31301
31302;43958;180000;31302;31302
31303;43945;1355550;31303;31303
31304;43950;550000;31304;31304
31305;43882;591000;31305;31305
31306;43951;274000;31306;31306
31307;43966;284000;31307;31307
31308;43948;848350;31308;31308
31309;43965;304850;31309;31309
31310;43902;517500;31310;31310
31311;43966;750000;31311;31311
31312;43964;105280;31312;31312
31313;43976;1170000;31313;31313
31314;43966;496000;31314;31314
31315;43966;646000;31315;31315
31316;43966;480000;31316;31316
31317;43964;423200;31317;31317
31318;43973;1043540;31318;31318
31319;43957;400000;31319;31319
31320;43969;282000;31320;31320
31321;43977;375000;31321;31321
31322;43964;216200;31322;31322
31323;43950;370000;31323;31323
31324;43971;267000;31324;31324
31325;43977;352300;31325;31325
31326;43836;95000;31326;31326
31327;43838;545000;31327;31327
31328;43836;590000;31328;31328
31329;43833;246150;31329;31329
31330;43840;480000;31330;31330
31331;43838;1140000;31331;31331
31332;43840;705800;31332;31332
31333;43844;353760;31333;31333
31334;43838;383000;31334;31334
31335;43836;533000;31335;31335
31336;43844;364650;31336;31336
31337;43850;279000;31337;31337
31338;43847;425520;31338;31338
31339;43844;826000;31339;31339
31340;43850;321470,1;31340;31340
31341;43840;317000;31341;31341
31342;43854;358000;31342;31342
31343;43838;267000;31343;31343
31344;43847;423110;31344;31344
31345;43853;458650;31345;31345
31346;43843;495000;31346;31346
31347;43851;993200;31347;31347
31348;43850;135000;31348;31348
31349;43854;442000;31349;31349
31350;43854;868000;31350;31350
31351;43857;245000;31351;31351
31352;43847;80000;31352;31352
31353;43852;520000;31353;31353
31354;43851;187700;31354;31354
31355;43847;960000;31355;31355
31356;43861;370200;31356;31356
31357;43850;320166;31357;31357
31358;43860;320000;31358;31358
31359;43861;443700;31359;31359
31360;43846;515250;31360;31360
31361;43847;344000;31361;31361
31362;43861;537000;31362;31362
31363;43840;209000;31363;31363
31364;43861;163700;31364;31364
31365;43843;246000;31365;31365
31366;43861;661000;31366;31366
31367;43846;249360;31367;31367
31368;43861;392200;31368;31368
31369;43854;101700;31369;31369
31370;43857;768523;31370;31370
31371;43859;338100;31371;31371
31372;43866;222000;31372;31372
31373;43858;265000;31373;31373
31374;43872;148000;31374;31374
31375;43866;363500;31375;31375
31376;43865;634600;31376;31376
31377;43871;195000;31377;31377
31378;43867;325200;31378;31378
31379;43860;455000;31379;31379
31380;43878;630000;31380;31380
31381;43852;632000;31381;31381
31382;43861;737320;31382;31382
31383;43860;589250;31383;31383
31384;43882;364210;31384;31384
31385;43857;1170000;31385;31385
31386;43862;184000;31386;31386
31387;43858;346000;31387;31387
31388;43875;540350;31388;31388
31389;43867;473000;31389;31389
31390;43874;1050000;31390;31390
31391;43864;346500;31391;31391
31392;43866;155000;31392;31392
31393;43873;921500;31393;31393
31394;43887;626900;31394;31394
31395;43885;296000;31395;31395
31396;43886;521000;31396;31396
31397;43864;249000;31397;31397
31398;43866;524000;31398;31398
31399;43867;414000;31399;31399
31400;43873;475000;31400;31400
31401;43888;818000;31401;31401
31402;43868;186000;31402;31402
31403;43885;439000;31403;31403
31404;43872;416850;31404;31404
31405;43871;866800;31405;31405
31406;43873;100000;31406;31406
31407;43881;313000;31407;31407
31408;43880;220000;31408;31408
31409;43882;454000;31409;31409
31410;43875;840000;31410;31410
31411;43878;366000;31411;31411
31412;43868;224700;31412;31412
31413;43868;558600;31413;31413
31414;43892;264762;31414;31414
31415;43885;220381;31415;31415
31416;43874;469000;31416;31416
31417;43885;370000;31417;31417
31418;43889;524800;31418;31418
31419;43865;302000;31419;31419
31420;43885;505000;31420;31420
31421;43892;306000;31421;31421
31422;43899;286000;31422;31422
31423;43896;750000;31423;31423
31424;43885;179000;31424;31424
31425;43881;134000;31425;31425
31426;43880;452000;31426;31426
31427;43896;327345;31427;31427
31428;43902;201000;31428;31428
31429;43894;261950;31429;31429
31430;43890;617550;31430;31430
31431;43896;838006,5;31431;31431
31432;43899;168000;31432;31432
31433;43882;312500;31433;31433
31434;43888;447378;31434;31434
31435;43893;1124000;31435;31435
31436;43894;910000;31436;31436
31437;43896;672000;31437;31437
31438;43889;504000;31438;31438
31439;43900;120000;31439;31439
31440;43892;312000;31440;31440
31441;43892;645000;31441;31441
31442;43894;506810;31442;31442
31443;43896;258000;31443;31443
31444;43906;425300;31444;31444
31445;43906;1372800;31445;31445
31446;43903;1194610;31446;31446
31447;43903;216000;31447;31447
31448;43910;293000;31448;31448
31449;43914;239176;31449;31449
31450;43902;390000;31450;31450
31451;43902;1840000;31451;31451
31452;43910;409690;31452;31452
31453;43916;684950;31453;31453
31454;43903;460000;31454;31454
31455;43921;280000;31455;31455
31456;43892;1014150;31456;31456
31457;43903;382520;31457;31457
31458;43903;510000;31458;31458
31459;43903;413000;31459;31459
31460;43899;215000;31460;31460
31461;43910;911920;31461;31461
31462;43917;325000;31462;31462
31463;43894;523000;31463;31463
31464;43917;485000;31464;31464
31465;43917;876000;31465;31465
31466;43928;237000;31466;31466
31467;43924;670000;31467;31467
31468;43910;339000;31468;31468
31469;43910;290000;31469;31469
31470;43913;298000;31470;31470
31471;43917;190000;31471;31471
31472;43928;545600;31472;31472
31473;43945;205000;31473;31473
31474;43936;581000;31474;31474
31475;43949;741500;31475;31475
31476;43937;360000;31476;31476
31477;43941;415000;31477;31477
31478;43900;435970;31478;31478
31479;43944;333000;31479;31479
31480;43957;590680;31480;31480
31481;43965;895000;31481;31481
31482;43951;1450000;31482;31482
31483;43958;444000;31483;31483
31484;43956;499000;31484;31484
31485;43964;365000;31485;31485
31486;43965;378870;31486;31486
31487;43963;820410;31487;31487
31488;43965;380000;31488;31488
31489;43970;260000;31489;31489
31490;43955;353220;31490;31490
31491;43962;146000;31491;31491
31492;43962;1270000;31492;31492
31493;43966;300000;31493;31493
31494;43969;525000;31494;31494
31495;43966;409500;31495;31495
31496;43973;111500;31496;31496
31497;43970;352000;31497;31497
31498;43966;490000;31498;31498
31499;43973;825000;31499;31499
31500;43966;725000;31500;31500
31501;43956;696000;31501;31501
31502;43958;125000;31502;31502
31503;43956;579772;31503;31503
31504;43966;591000;31504;31504
31505;43951;724000;31505;31505
31506;43958;177400;31506;31506
31507;43951;392000;31507;31507
31508;43970;765000;31508;31508
31509;43951;650000;31509;31509
31510;43969;87000;31510;31510
31511;43970;605000;31511;31511
31512;43965;377000;31512;31512
31513;43951;387100;31513;31513
31514;43971;390250;31514;31514
31515;43962;166000;31515;31515
31516;43978;644500;31516;31516
31517;43945;153000;31517;31517
31518;43969;640000;31518;31518
31519;43963;410000;31519;31519
31520;43969;476000;31520;31520
31521;43979;185000;31521;31521
31522;43980;515000;31522;31522
31523;43976;660000;31523;31523
31524;43978;270000;31524;31524
31525;43966;450000;31525;31525
31526;43970;930000;31526;31526
31527;43985;465000;31527;31527
31528;43979;182000;31528;31528
31529;43971;2731707;31529;31529
31530;43976;139000;31530;31530
31531;43986;472000;31531;31531
31532;43890;304900;31532;31532
31533;43987;295000;31533;31533
31534;43979;147000;31534;31534
31535;43971;720000;31535;31535
31536;43986;795000;31536;31536
31537;43979;710000;31537;31537
31538;43984;560000;31538;31538
31539;43977;230000;31539;31539
31540;43987;141500;31540;31540
31541;43979;88506;31541;31541
31542;43987;1930000;31542;31542
31543;43969;489400;31543;31543
31544;43977;374500;31544;31544
31545;43966;170000;31545;31545
31546;43978;180000;31546;31546
31547;43987;147100;31547;31547
31548;43836;607500;31548;31548
31549;43833;573721;31549;31549
31550;43839;385950;31550;31550
31551;43843;485466;31551;31551
31552;43839;401480;31552;31552
31553;43850;346000;31553;31553
31554;43847;482250;31554;31554
31555;43844;876300;31555;31555
31556;43845;330731;31556;31556
31557;43850;1080400;31557;31557
31558;43836;126000;31558;31558
31559;43847;749150;31559;31559
31560;43847;364500;31560;31560
31561;43832;840250;31561;31561
31562;43833;917350;31562;31562
31563;43844;459077;31563;31563
31564;43847;279000;31564;31564
31565;43853;819500;31565;31565
31566;43850;251200;31566;31566
31567;43838;585000;31567;31567
31568;43840;288000;31568;31568
31569;43838;478000;31569;31569
31570;43846;452000;31570;31570
31571;43843;269000;31571;31571
31572;43854;1351520;31572;31572
31573;43847;374900;31573;31573
31574;43847;658000;31574;31574
31575;43859;688500;31575;31575
31576;43861;582450;31576;31576
31577;43851;1076000;31577;31577
31578;43850;578500;31578;31578
31579;43861;443000;31579;31579
31580;43844;164000;31580;31580
31581;43857;270700;31581;31581
31582;43847;319820;31582;31582
31583;43857;317000;31583;31583
31584;43840;649000;31584;31584
31585;43844;423000;31585;31585
