ID_Transactions;Date_mut;Val_fonc;ID_Bien
24461;16/01/2020;223000;24461
24462;31/01/2020;129000;24462
24463;05/02/2020;97225;24463
24464;05/02/2020;250000;24464
24465;04/02/2020;315000;24465
24466;06/02/2020;140000;24466
24467;31/01/2020;275000;24467
24468;20/01/2020;230000;24468
24469;06/02/2020;319000;24469
24470;07/02/2020;132000;24470
24471;30/01/2020;629900;24471
24472;05/02/2020;183823;24472
24473;30/01/2020;200550;24473
24474;13/02/2020;143000;24474
24475;17/02/2020;388800;24475
24476;03/02/2020;639000;24476
24477;10/02/2020;508000;24477
24478;30/01/2020;232000;24478
24479;13/02/2020;472100;24479
24480;29/01/2020;508000;24480
24481;04/02/2020;339000;24481
24482;07/02/2020;297500;24482
24483;05/02/2020;643000;24483
24484;22/01/2020;398000;24484
24485;31/01/2020;262000;24485
24486;30/01/2020;332700;24486
24487;10/02/2020;145000;24487
24488;24/01/2020;317000;24488
24489;10/02/2020;228300;24489
24490;04/02/2020;295000;24490
24491;06/02/2020;776450;24491
24492;05/02/2020;244000;24492
24493;30/01/2020;234000;24493
24494;13/02/2020;235600;24494
24495;04/02/2020;490337;24495
24496;07/02/2020;344900;24496
24497;18/02/2020;337000;24497
24498;24/01/2020;364900;24498
24499;14/02/2020;430500;24499
24500;21/01/2020;219000;24500
24501;12/02/2020;868850;24501
24502;22/01/2020;418700;24502
24503;23/01/2020;215000;24503
24504;27/01/2020;200000;24504
24505;05/02/2020;188000;24505
24506;31/01/2020;284000;24506
24507;05/02/2020;212000;24507
24508;29/01/2020;70000;24508
24509;19/02/2020;300000;24509
24510;20/02/2020;515440;24510
24511;31/01/2020;670550;24511
24512;21/02/2020;280000;24512
24513;06/02/2020;420000;24513
24514;07/02/2020;368000;24514
24515;31/01/2020;560060;24515
24516;07/02/2020;465643;24516
24517;24/02/2020;272000;24517
24518;11/02/2020;396200;24518
24519;13/02/2020;381612;24519
24520;31/01/2020;179000;24520
24521;27/01/2020;265000;24521
24522;27/01/2020;397800;24522
24523;12/02/2020;988200;24523
24524;25/02/2020;252000;24524
24525;05/02/2020;378000;24525
24526;31/01/2020;468900;24526
24527;13/02/2020;308000;24527
24528;07/02/2020;413000;24528
24529;10/02/2020;379910;24529
24530;24/02/2020;283509;24530
24531;20/02/2020;550000;24531
24532;12/02/2020;732150;24532
24533;11/02/2020;290000;24533
24534;27/02/2020;470500;24534
24535;12/02/2020;185000;24535
24536;06/02/2020;210000;24536
24537;12/02/2020;471000;24537
24538;19/02/2020;212000;24538
24539;27/02/2020;561000;24539
24540;17/02/2020;377000;24540
24541;05/02/2020;203000;24541
24542;26/02/2020;485000;24542
24543;21/02/2020;294280;24543
24544;14/02/2020;296000;24544
24545;21/02/2020;166000;24545
24546;04/02/2020;167500;24546
24547;14/02/2020;737000;24547
24548;17/02/2020;703700;24548
24549;23/01/2020;70000;24549
24550;06/02/2020;499300;24550
24551;28/02/2020;177500;24551
24552;17/02/2020;560000;24552
24553;07/02/2020;56000;24553
24554;11/02/2020;183000;24554
24555;27/02/2020;259000;24555
24556;07/02/2020;307400;24556
24557;10/02/2020;625400;24557
24558;26/02/2020;664460;24558
24559;30/01/2020;184000;24559
24560;03/03/2020;570000;24560
24561;26/02/2020;489000;24561
24562;10/02/2020;440000;24562
24563;27/02/2020;234000;24563
24564;14/02/2020;242000;24564
24565;28/02/2020;745000;24565
24566;25/02/2020;590000;24566
24567;24/02/2020;255600;24567
24568;13/02/2020;555200;24568
24569;13/02/2020;283400;24569
24570;13/02/2020;295800;24570
24571;19/02/2020;461000;24571
24572;25/02/2020;259400;24572
24573;17/02/2020;436500;24573
24574;12/02/2020;425000;24574
24575;27/02/2020;705500;24575
24576;27/02/2020;270000;24576
24577;28/02/2020;358000;24577
24578;13/02/2020;407022;24578
24579;14/02/2020;441900;24579
24580;24/02/2020;389000;24580
24581;27/02/2020;232305;24581
24582;02/03/2020;382000;24582
24583;17/02/2020;334210;24583
24584;21/02/2020;240000;24584
24585;19/02/2020;188350;24585
24586;26/02/2020;70000;24586
24587;14/02/2020;265000;24587
24588;27/02/2020;245000;24588
24589;27/02/2020;370000;24589
24590;03/03/2020;347500;24590
24591;27/02/2020;801900;24591
24592;13/02/2020;335000;24592
24593;19/02/2020;430000;24593
24594;18/02/2020;399000;24594
24595;10/03/2020;1870971;24595
24596;19/02/2020;476000;24596
24597;28/02/2020;270000;24597
24598;26/02/2020;86000;24598
24599;05/03/2020;525000;24599
24600;21/02/2020;430000;24600
24601;09/03/2020;205000;24601
24602;14/02/2020;556900;24602
24603;05/03/2020;229000;24603
24604;18/02/2020;490500;24604
24605;05/03/2020;435000;24605
24606;12/03/2020;170000;24606
24607;20/02/2020;500000;24607
24608;06/03/2020;292000;24608
24609;26/02/2020;269100;24609
24610;04/03/2020;135000;24610
24611;18/02/2020;312000;24611
24612;25/02/2020;161000;24612
24613;09/03/2020;600845;24613
24614;03/03/2020;222805;24614
24615;13/03/2020;300000;24615
24616;06/03/2020;310000;24616
24617;26/02/2020;408000;24617
24618;20/02/2020;140000;24618
24619;06/03/2020;246100;24619
24620;27/02/2020;850000;24620
24621;27/02/2020;190000;24621
24622;13/03/2020;294000;24622
24623;04/03/2020;256000;24623
24624;02/03/2020;302000;24624
24625;12/03/2020;179300;24625
24626;28/02/2020;208000;24626
24627;16/03/2020;135000;24627
24628;26/02/2020;285000;24628
24629;09/03/2020;693000;24629
24630;10/03/2020;458000;24630
24631;05/03/2020;327000;24631
24632;06/03/2020;100800;24632
24633;09/03/2020;165000;24633
24634;02/03/2020;268750;24634
24635;03/03/2020;503100;24635
24636;26/02/2020;649700;24636
24637;17/03/2020;386000;24637
24638;17/03/2020;148000;24638
24639;13/03/2020;370350;24639
24640;12/03/2020;618000;24640
24641;25/02/2020;246000;24641
24642;26/02/2020;1284000;24642
24643;02/03/2020;519390;24643
24644;12/03/2020;230000;24644
24645;06/03/2020;232000;24645
24646;26/02/2020;191000;24646
24647;10/03/2020;385000;24647
24648;26/02/2020;205000;24648
24649;27/02/2020;695000;24649
24650;06/03/2020;233000;24650
24651;04/03/2020;379000;24651
24652;05/03/2020;224000;24652
24653;27/02/2020;1620000;24653
24654;28/02/2020;476600;24654
24655;17/03/2020;271100;24655
24656;10/03/2020;144000;24656
24657;13/03/2020;409000;24657
24658;10/03/2020;227000;24658
24659;06/03/2020;270000;24659
24660;17/03/2020;151000;24660
24661;17/03/2020;160000;24661
24662;16/03/2020;132000;24662
24663;04/03/2020;284000;24663
24664;25/02/2020;207000;24664
24665;11/03/2020;278000;24665
24666;26/03/2020;236000;24666
24667;17/03/2020;312350;24667
24668;16/03/2020;312750;24668
24669;04/03/2020;248700;24669
24670;09/03/2020;187000;24670
24671;25/02/2020;476100;24671
24672;06/03/2020;490000;24672
24673;13/03/2020;158000;24673
24674;12/03/2020;380000;24674
24675;19/03/2020;169500;24675
24676;04/03/2020;1643820;24676
24677;02/03/2020;210000;24677
24678;09/03/2020;1067260;24678
24679;04/03/2020;490000;24679
24680;03/03/2020;291000;24680
24681;13/03/2020;390600;24681
24682;12/03/2020;320000;24682
24683;26/03/2020;254450;24683
24684;26/03/2020;592000;24684
24685;13/03/2020;420000;24685
24686;13/03/2020;460000;24686
24687;23/03/2020;190000;24687
24688;09/03/2020;530000;24688
24689;09/03/2020;350500;24689
24690;19/03/2020;212000;24690
24691;17/03/2020;148541;24691
24692;11/03/2020;310000;24692
24693;31/03/2020;511500;24693
24694;13/03/2020;331000;24694
24695;16/03/2020;368800;24695
24696;24/03/2020;396700;24696
24697;25/03/2020;538900;24697
24698;02/04/2020;178000;24698
24699;15/04/2020;165000;24699
24700;20/03/2020;343820;24700
24701;16/04/2020;373000;24701
24702;20/04/2020;182100;24702
24703;16/04/2020;250000;24703
24704;03/04/2020;467050;24704
24705;03/04/2020;120000;24705
24706;20/04/2020;150500;24706
24707;08/04/2020;250000;24707
24708;16/04/2020;650000;24708
24709;30/04/2020;320000;24709
24710;04/05/2020;404000;24710
24711;22/04/2020;348300;24711
24712;14/04/2020;424200;24712
24713;29/04/2020;411800;24713
24714;21/04/2020;105000;24714
24715;30/04/2020;500000;24715
24716;25/02/2020;243500;24716
24717;30/04/2020;470390;24717
24718;12/05/2020;437100;24718
24719;11/05/2020;254000;24719
24720;28/04/2020;250000;24720
24721;06/05/2020;276980;24721
24722;12/05/2020;216950;24722
24723;18/05/2020;328290;24723
24724;07/05/2020;295000;24724
24725;13/05/2020;300000;24725
24726;23/04/2020;230000;24726
24727;13/05/2020;721700;24727
24728;13/05/2020;287120;24728
24729;07/05/2020;484800;24729
24730;15/05/2020;240800;24730
24731;14/05/2020;234950;24731
24732;14/05/2020;569390;24732
24733;28/04/2020;194000;24733
24734;20/05/2020;260100;24734
24735;19/05/2020;417000;24735
24736;19/05/2020;255000;24736
24737;30/04/2020;295000;24737
24738;22/05/2020;494000;24738
24739;14/05/2020;350000;24739
24740;13/05/2020;272000;24740
24741;14/05/2020;361000;24741
24742;30/04/2020;345000;24742
24743;19/05/2020;409000;24743
24744;27/05/2020;280000;24744
24745;15/05/2020;843000;24745
24746;27/03/2020;406000;24746
24747;22/05/2020;149000;24747
24748;25/05/2020;385000;24748
24749;14/05/2020;465000;24749
24750;20/05/2020;144000;24750
24751;22/05/2020;405000;24751
24752;26/05/2020;654800;24752
24753;20/05/2020;985000;24753
24754;27/05/2020;318760;24754
24755;29/05/2020;396000;24755
24756;18/05/2020;255000;24756
24757;27/05/2020;650000;24757
24758;29/05/2020;265000;24758
24759;28/05/2020;211500;24759
24760;15/05/2020;153000;24760
24761;29/05/2020;334800;24761
24762;25/05/2020;436000;24762
24763;25/05/2020;283700;24763
24764;18/05/2020;247750;24764
24765;22/05/2020;130000;24765
24766;28/05/2020;245200;24766
24767;27/05/2020;495000;24767
24768;29/05/2020;304130;24768
24769;29/04/2020;181500;24769
24770;25/05/2020;311200;24770
24771;05/05/2020;479800;24771
24772;04/06/2020;170000;24772
24773;05/06/2020;494000;24773
24774;27/05/2020;143000;24774
24775;27/05/2020;328950;24775
24776;28/05/2020;279700;24776
24777;28/05/2020;367800;24777
24778;26/05/2020;400000;24778
24779;28/05/2020;640000;24779
24780;28/04/2020;392320;24780
24781;26/05/2020;180000;24781
24782;27/05/2020;235000;24782
24783;03/06/2020;322500;24783
24784;25/05/2020;543400;24784
24785;03/06/2020;776270;24785
24786;05/06/2020;258000;24786
24787;26/05/2020;552000;24787
24788;29/05/2020;341000;24788
24789;20/05/2020;197000;24789
24790;02/06/2020;295670;24790
24791;10/06/2020;562500;24791
24792;04/06/2020;129320;24792
24793;27/05/2020;286500;24793
24794;19/05/2020;380000;24794
24795;18/05/2020;589000;24795
24796;03/06/2020;211500;24796
24797;25/05/2020;160000;24797
24798;26/05/2020;168000;24798
24799;29/05/2020;185321;24799
24800;04/06/2020;159000;24800
24801;05/06/2020;490800;24801
24802;28/05/2020;225000;24802
24803;08/06/2020;475000;24803
24804;14/05/2020;320000;24804
24805;29/05/2020;964000;24805
24806;05/06/2020;195000;24806
24807;05/06/2020;287500;24807
24808;04/06/2020;380000;24808
24809;08/06/2020;510000;24809
24810;12/06/2020;228000;24810
24811;26/05/2020;1138000;24811
24812;29/05/2020;280000;24812
24813;03/06/2020;262000;24813
24814;08/06/2020;747300;24814
24815;03/06/2020;530000;24815
24816;27/05/2020;270000;24816
24817;09/06/2020;260000;24817
24818;19/05/2020;255000;24818
24819;20/05/2020;260000;24819
24820;04/06/2020;270000;24820
24821;04/06/2020;342000;24821
24822;16/04/2020;206000;24822
24823;05/06/2020;235000;24823
24824;03/06/2020;675000;24824
24825;02/06/2020;211000;24825
24826;10/06/2020;625900;24826
24827;11/06/2020;189150;24827
24828;29/05/2020;354700;24828
24829;20/05/2020;239000;24829
24830;26/05/2020;475000;24830
24831;25/05/2020;480000;24831
24832;02/06/2020;279000;24832
24833;17/06/2020;418662;24833
24834;17/06/2020;169500;24834
24835;08/06/2020;174115;24835
24836;16/06/2020;248000;24836
24837;10/06/2020;220000;24837
24838;12/06/2020;975000;24838
24839;02/06/2020;757050;24839
24840;09/06/2020;153000;24840
24841;29/05/2020;531160;24841
24842;11/06/2020;333340;24842
24843;05/06/2020;230000;24843
24844;19/06/2020;349000;24844
24845;15/06/2020;190000;24845
24846;12/06/2020;235000;24846
24847;19/06/2020;385000;24847
24848;18/06/2020;62500;24848
24849;12/06/2020;195000;24849
24850;29/05/2020;290000;24850
24851;26/05/2020;247932;24851
24852;19/06/2020;156000;24852
24853;22/06/2020;444320;24853
24854;12/06/2020;300000;24854
24855;29/05/2020;260000;24855
24856;23/06/2020;395000;24856
24857;12/06/2020;376700;24857
24858;20/05/2020;390000;24858
24859;05/06/2020;200000;24859
24860;15/06/2020;123500;24860
24861;02/06/2020;402100;24861
24862;18/06/2020;198000;24862
24863;25/06/2020;473000;24863
24864;29/05/2020;300000;24864
24865;08/06/2020;1055405;24865
24866;10/06/2020;205000;24866
24867;17/06/2020;234900;24867
24868;18/06/2020;385000;24868
24869;23/06/2020;390000;24869
24870;08/06/2020;569000;24870
24871;23/06/2020;320000;24871
24872;25/06/2020;204000;24872
24873;05/06/2020;424500;24873
24874;16/06/2020;353600;24874
24875;23/06/2020;197010;24875
24876;18/06/2020;355000;24876
24877;12/06/2020;304150;24877
24878;12/06/2020;138000;24878
24879;26/06/2020;266000;24879
24880;17/06/2020;120000;24880
24881;09/06/2020;325000;24881
24882;02/06/2020;300000;24882
24883;23/06/2020;165000;24883
24884;11/06/2020;598500;24884
24885;10/06/2020;294000;24885
24886;18/06/2020;309000;24886
24887;30/06/2020;373560;24887
24888;23/06/2020;285000;24888
24889;15/06/2020;220000;24889
24890;30/06/2020;370000;24890
24891;17/06/2020;357800;24891
24892;29/06/2020;374000;24892
24893;19/06/2020;217000;24893
24894;18/06/2020;205000;24894
24895;19/06/2020;419510;24895
24896;29/06/2020;245000;24896
24897;22/06/2020;473000;24897
24898;19/06/2020;166000;24898
24899;29/06/2020;352000;24899
24900;29/06/2020;355000;24900
24901;26/06/2020;2700000;24901
24902;30/06/2020;267000;24902
24903;13/01/2020;819000;24903
24904;07/01/2020;339200;24904
24905;14/01/2020;313650;24905
24906;06/01/2020;319000;24906
24907;13/01/2020;213000;24907
24908;10/01/2020;284670;24908
24909;15/01/2020;585000;24909
24910;08/01/2020;141000;24910
24911;09/01/2020;190000;24911
24912;13/01/2020;255000;24912
24913;09/01/2020;90000;24913
24914;10/01/2020;25000;24914
24915;16/01/2020;133000;24915
24916;08/01/2020;196000;24916
24917;21/01/2020;128000;24917
24918;06/01/2020;240000;24918
24919;22/01/2020;103000;24919
24920;15/01/2020;130000;24920
24921;06/01/2020;160000;24921
24922;03/01/2020;142100;24922
24923;22/01/2020;170000;24923
24924;17/01/2020;244000;24924
24925;03/01/2020;192000;24925
24926;24/01/2020;269000;24926
24927;10/01/2020;145750;24927
24928;15/01/2020;179000;24928
24929;02/01/2020;138000;24929
24930;21/01/2020;171266;24930
24931;21/01/2020;176258;24931
24932;22/01/2020;63500;24932
24933;17/01/2020;257000;24933
24934;31/01/2020;209000;24934
24935;09/01/2020;263540;24935
24936;21/01/2020;126000;24936
24937;20/01/2020;189000;24937
24938;20/01/2020;213550;24938
24939;21/01/2020;100000;24939
24940;15/01/2020;245000;24940
24941;20/01/2020;66500;24941
24942;30/01/2020;80000;24942
24943;27/01/2020;268750;24943
24944;13/01/2020;220000;24944
24945;31/01/2020;657000;24945
24946;22/01/2020;236000;24946
24947;28/01/2020;202000;24947
24948;10/01/2020;157000;24948
24949;31/01/2020;123000;24949
24950;28/01/2020;222450;24950
24951;15/01/2020;188700;24951
24952;16/01/2020;284000;24952
24953;17/01/2020;146260;24953
24954;03/02/2020;585000;24954
24955;16/01/2020;245000;24955
24956;21/01/2020;175000;24956
24957;16/01/2020;217000;24957
24958;20/01/2020;550000;24958
24959;31/01/2020;185000;24959
24960;04/02/2020;215000;24960
24961;04/02/2020;410000;24961
24962;30/01/2020;110000;24962
24963;30/01/2020;126500;24963
24964;17/01/2020;127000;24964
24965;23/01/2020;175000;24965
24966;28/01/2020;450000;24966
24967;24/01/2020;212300;24967
24968;30/01/2020;323000;24968
24969;07/02/2020;71000;24969
24970;24/01/2020;56000;24970
24971;30/01/2020;259000;24971
24972;29/01/2020;200000;24972
24973;22/01/2020;216000;24973
24974;23/01/2020;184000;24974
24975;06/02/2020;386000;24975
24976;06/02/2020;103000;24976
24977;10/02/2020;328000;24977
24978;28/01/2020;50000;24978
24979;06/02/2020;250000;24979
24980;07/02/2020;153000;24980
24981;28/01/2020;262000;24981
24982;28/01/2020;225000;24982
24983;06/02/2020;365000;24983
24984;27/01/2020;90000;24984
24985;28/01/2020;140000;24985
24986;30/01/2020;235000;24986
24987;31/01/2020;426410;24987
24988;28/01/2020;265000;24988
24989;07/02/2020;197000;24989
24990;18/02/2020;442800;24990
24991;19/02/2020;94000;24991
24992;18/02/2020;292000;24992
24993;17/02/2020;144000;24993
24994;18/02/2020;597000;24994
24995;18/02/2020;165000;24995
24996;18/02/2020;188000;24996
24997;10/02/2020;181000;24997
24998;03/02/2020;200000;24998
24999;31/01/2020;171000;24999
25000;10/02/2020;215000;25000
25001;07/02/2020;505000;25001
25002;06/02/2020;85000;25002
25003;21/02/2020;144000;25003
25004;14/02/2020;212000;25004
25005;14/02/2020;185000;25005
25006;20/02/2020;148000;25006
25007;24/02/2020;183500;25007
25008;24/02/2020;237000;25008
25009;31/01/2020;95000;25009
25010;04/02/2020;589496;25010
25011;13/02/2020;285000;25011
25012;17/02/2020;332500;25012
25013;31/01/2020;305000;25013
25014;06/02/2020;336000;25014
25015;03/02/2020;105000;25015
25016;18/02/2020;156000;25016
25017;21/02/2020;195365;25017
25018;07/02/2020;178200;25018
25019;12/02/2020;100000;25019
25020;28/01/2020;163000;25020
25021;21/02/2020;149000;25021
25022;31/01/2020;262000;25022
25023;28/02/2020;295000;25023
25024;04/02/2020;135000;25024
25025;12/02/2020;90000;25025
25026;03/02/2020;192000;25026
25027;05/02/2020;305510;25027
25028;26/02/2020;250000;25028
25029;26/02/2020;400000;25029
25030;25/02/2020;240000;25030
25031;04/02/2020;295000;25031
25032;28/02/2020;280000;25032
25033;20/02/2020;510000;25033
25034;11/02/2020;302300;25034
25035;26/02/2020;227000;25035
25036;02/03/2020;115000;25036
25037;28/02/2020;363000;25037
25038;27/02/2020;270000;25038
25039;18/02/2020;109000;25039
25040;11/02/2020;169000;25040
25041;28/02/2020;230000;25041
25042;03/03/2020;483000;25042
25043;25/02/2020;212000;25043
25044;27/02/2020;220000;25044
25045;27/02/2020;212000;25045
25046;19/02/2020;342210;25046
25047;18/02/2020;150000;25047
25048;04/02/2020;140000;25048
25049;02/03/2020;117700;25049
25050;27/02/2020;82000;25050
25051;26/02/2020;329000;25051
25052;02/03/2020;340000;25052
25053;27/02/2020;139000;25053
25054;26/02/2020;93880;25054
25055;13/02/2020;225000;25055
25056;14/02/2020;290000;25056
25057;26/02/2020;100000;25057
25058;27/02/2020;220000;25058
25059;27/02/2020;200000;25059
25060;30/04/2020;235000;25060
25061;19/05/2020;188678;25061
25062;18/06/2020;162000;25062
25063;04/06/2020;110200;25063
25064;12/06/2020;164000;25064
25065;22/06/2020;282000;25065
25066;15/06/2020;583000;25066
25067;25/06/2020;155000;25067
25068;09/01/2020;298000;25068
25069;03/01/2020;43000;25069
25070;10/01/2020;275000;25070
25071;13/01/2020;218000;25071
25072;08/01/2020;114000;25072
25073;20/01/2020;317000;25073
25074;09/01/2020;408000;25074
25075;08/01/2020;207000;25075
25076;23/01/2020;465000;25076
25077;20/01/2020;154470;25077
25078;24/01/2020;94000;25078
25079;15/01/2020;245500;25079
25080;17/01/2020;332500;25080
25081;27/01/2020;160000;25081
25082;23/01/2020;109500;25082
25083;23/01/2020;255850;25083
25084;23/01/2020;173800;25084
25085;30/01/2020;180000;25085
25086;31/01/2020;162000;25086
25087;13/01/2020;235000;25087
25088;27/01/2020;147000;25088
25089;24/01/2020;157500;25089
25090;23/01/2020;268000;25090
25091;24/01/2020;262000;25091
25092;09/01/2020;164500;25092
25093;06/01/2020;153000;25093
25094;28/01/2020;98000;25094
25095;24/01/2020;105000;25095
25096;31/01/2020;194000;25096
25097;30/01/2020;92740;25097
25098;29/01/2020;91800;25098
25099;09/01/2020;175000;25099
25100;30/01/2020;84000;25100
25101;10/01/2020;157770;25101
25102;30/01/2020;275400;25102
25103;03/02/2020;195000;25103
25104;24/01/2020;380271;25104
25105;27/01/2020;212000;25105
25106;31/01/2020;341450;25106
25107;06/02/2020;185455;25107
25108;17/01/2020;109650;25108
25109;05/02/2020;345000;25109
25110;10/02/2020;121785;25110
25111;23/01/2020;455450;25111
25112;14/02/2020;167000;25112
25113;22/01/2020;95000;25113
25114;31/01/2020;239000;25114
25115;03/02/2020;173000;25115
25116;28/01/2020;219000;25116
25117;04/02/2020;153000;25117
25118;28/01/2020;320000;25118
25119;07/02/2020;219000;25119
25120;14/02/2020;105000;25120
25121;28/01/2020;233250;25121
25122;27/01/2020;194240;25122
25123;13/02/2020;166000;25123
25124;10/01/2020;237000;25124
25125;30/01/2020;120000;25125
25126;10/02/2020;235850;25126
25127;06/02/2020;297000;25127
25128;03/02/2020;237000;25128
25129;04/02/2020;149200;25129
25130;13/02/2020;110000;25130
25131;31/01/2020;333000;25131
25132;21/02/2020;137000;25132
25133;06/02/2020;236000;25133
25134;20/02/2020;113000;25134
25135;19/02/2020;108400;25135
25136;20/02/2020;189000;25136
25137;31/01/2020;106000;25137
25138;20/02/2020;105000;25138
25139;21/02/2020;360000;25139
25140;31/01/2020;414200;25140
25141;31/01/2020;96000;25141
25142;17/02/2020;154000;25142
25143;12/02/2020;385000;25143
25144;11/02/2020;290000;25144
25145;11/02/2020;237600;25145
25146;12/02/2020;173500;25146
25147;14/02/2020;197660;25147
25148;21/02/2020;297000;25148
25149;21/02/2020;97000;25149
25150;28/02/2020;226000;25150
25151;14/02/2020;148500;25151
25152;25/02/2020;236000;25152
25153;26/02/2020;273000;25153
25154;07/02/2020;79400;25154
25155;03/03/2020;87500;25155
25156;27/02/2020;218000;25156
25157;02/03/2020;163500;25157
25158;06/02/2020;80000;25158
25159;25/02/2020;95000;25159
25160;20/02/2020;114000;25160
25161;21/02/2020;290250;25161
25162;06/03/2020;166000;25162
25163;27/02/2020;208589;25163
25164;21/02/2020;66000;25164
25165;21/02/2020;345860;25165
25166;12/02/2020;200000;25166
25167;03/03/2020;120000;25167
25168;05/03/2020;126950;25168
25169;04/03/2020;165470;25169
25170;03/03/2020;156010;25170
25171;04/03/2020;149900;25171
25172;18/01/2020;147000;25172
25173;28/02/2020;261060;25173
25174;13/03/2020;208000;25174
25175;21/02/2020;125000;25175
25176;24/02/2020;82500;25176
25177;14/02/2020;159800;25177
25178;12/03/2020;285000;25178
25179;19/02/2020;230000;25179
25180;06/03/2020;323587;25180
25181;04/03/2020;60000;25181
25182;06/03/2020;85083;25182
25183;26/02/2020;135000;25183
25184;03/03/2020;56000;25184
25185;03/03/2020;229000;25185
25186;13/03/2020;193000;25186
25187;03/03/2020;532200;25187
25188;05/03/2020;243200;25188
25189;09/03/2020;25000;25189
25190;09/03/2020;220000;25190
25191;13/03/2020;239700;25191
25192;04/03/2020;35000;25192
25193;04/03/2020;66000;25193
25194;09/03/2020;215000;25194
25195;09/03/2020;119000;25195
25196;24/02/2020;156750;25196
25197;28/02/2020;281000;25197
25198;27/02/2020;133000;25198
25199;20/03/2020;267335;25199
25200;18/03/2020;190000;25200
25201;18/03/2020;174900;25201
25202;11/03/2020;159140;25202
25203;09/03/2020;206000;25203
25204;17/03/2020;260000;25204
25205;30/03/2020;248000;25205
25206;28/02/2020;50000;25206
25207;09/03/2020;171000;25207
25208;04/03/2020;104000;25208
25209;17/03/2020;864030;25209
25210;15/04/2020;95000;25210
25211;20/04/2020;303000;25211
25212;04/05/2020;237200;25212
25213;06/05/2020;118000;25213
25214;06/04/2020;135000;25214
25215;30/04/2020;232000;25215
25216;15/05/2020;176000;25216
25217;13/05/2020;99000;25217
25218;11/05/2020;390000;25218
25219;14/05/2020;375000;25219
25220;18/05/2020;196000;25220
25221;13/05/2020;243810;25221
25222;15/05/2020;320000;25222
25223;20/05/2020;231000;25223
25224;06/05/2020;307000;25224
25225;20/05/2020;123000;25225
25226;14/05/2020;224500;25226
25227;29/04/2020;180000;25227
25228;19/05/2020;269000;25228
25229;26/05/2020;172000;25229
25230;11/05/2020;55000;25230
25231;19/05/2020;50000;25231
25232;27/05/2020;352000;25232
25233;22/05/2020;165000;25233
25234;13/05/2020;120000;25234
25235;11/05/2020;510000;25235
25236;29/05/2020;217000;25236
25237;20/05/2020;249020;25237
25238;04/06/2020;66500;25238
25239;29/05/2020;80000;25239
25240;19/05/2020;102000;25240
25241;25/05/2020;252500;25241
25242;25/05/2020;310000;25242
25243;13/05/2020;189000;25243
25244;15/05/2020;163000;25244
25245;19/05/2020;150000;25245
25246;27/05/2020;247000;25246
25247;22/05/2020;146000;25247
25248;26/05/2020;187000;25248
25249;02/06/2020;161450;25249
25250;19/05/2020;139000;25250
25251;11/05/2020;130000;25251
25252;14/05/2020;93855;25252
25253;29/05/2020;505000;25253
25254;08/06/2020;273000;25254
25255;20/05/2020;100000;25255
25256;29/05/2020;90000;25256
25257;13/05/2020;42041;25257
25258;05/06/2020;658627;25258
25259;04/06/2020;299920;25259
25260;26/05/2020;198500;25260
25261;28/05/2020;232000;25261
25262;05/06/2020;149000;25262
25263;26/05/2020;124000;25263
25264;19/05/2020;670000;25264
25265;27/05/2020;35000;25265
25266;28/05/2020;170000;25266
25267;27/05/2020;180000;25267
25268;27/05/2020;145000;25268
25269;27/05/2020;129000;25269
25270;26/05/2020;281000;25270
25271;02/06/2020;319900;25271
25272;19/05/2020;229990;25272
25273;11/06/2020;116000;25273
25274;09/06/2020;60000;25274
25275;11/06/2020;115000;25275
25276;12/06/2020;175000;25276
25277;03/06/2020;50500;25277
25278;29/05/2020;173000;25278
25279;28/05/2020;62500;25279
25280;12/06/2020;226900;25280
25281;16/06/2020;255000;25281
25282;27/05/2020;212000;25282
25283;05/06/2020;299900;25283
25284;19/05/2020;200500;25284
25285;28/05/2020;211200;25285
25286;19/05/2020;90000;25286
25287;22/05/2020;369000;25287
25288;17/06/2020;160850;25288
25289;28/05/2020;86000;25289
25290;28/05/2020;80000;25290
25291;29/05/2020;190000;25291
25292;22/05/2020;140000;25292
25293;01/06/2020;148000;25293
25294;10/06/2020;497580;25294
25295;02/06/2020;118000;25295
25296;29/05/2020;248000;25296
25297;05/06/2020;147000;25297
25298;16/06/2020;195000;25298
25299;05/06/2020;148000;25299
25300;10/06/2020;177650;25300
25301;15/06/2020;158500;25301
25302;16/06/2020;57000;25302
25303;04/06/2020;60000;25303
25304;15/06/2020;100000;25304
25305;12/06/2020;60000;25305
25306;16/06/2020;242600;25306
25307;17/06/2020;232000;25307
25308;12/06/2020;133300;25308
25309;19/06/2020;221000;25309
25310;23/06/2020;34000;25310
25311;16/06/2020;115000;25311
25312;18/06/2020;178000;25312
25313;18/06/2020;373075;25313
25314;03/06/2020;88000;25314
25315;12/06/2020;197000;25315
25316;29/05/2020;280000;25316
25317;15/06/2020;65000;25317
25318;15/06/2020;225000;25318
25319;23/06/2020;128000;25319
25320;25/06/2020;156900;25320
25321;24/06/2020;408500;25321
25322;29/05/2020;180000;25322
25323;09/06/2020;555502;25323
25324;11/06/2020;160000;25324
25325;19/06/2020;187000;25325
25326;22/06/2020;263000;25326
25327;23/06/2020;52000;25327
25328;17/06/2020;136000;25328
25329;04/06/2020;438550;25329
25330;30/06/2020;155000;25330
25331;26/06/2020;583000;25331
25332;15/06/2020;168000;25332
